Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
829 ,3280 ,1152 ,1725 ,2533 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-5.304878 ,0.000000 ,-0.381795 ,1.142067 ,-0.370990 ,91.968597 ,-2.836403 ,274.189453
830 ,3279 ,1152 ,1727 ,2535 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-4.573171 ,0.000000 ,-0.381795 ,1.137494 ,-0.371646 ,92.067017 ,-2.840976 ,275.481445
831 ,3281 ,1151 ,1731 ,2540 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-2.804878 ,0.000000 ,-0.367110 ,1.134689 ,-0.372329 ,92.173630 ,-2.843781 ,277.395508
832 ,3284 ,1157 ,1738 ,2548 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-2.439024 ,0.000000 ,-0.381795 ,1.132250 ,-0.373149 ,92.296646 ,-2.846220 ,275.194336
833 ,3283 ,1156 ,1740 ,2549 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-2.439024 ,0.000000 ,-0.381795 ,1.129811 ,-0.373914 ,92.411461 ,-2.848659 ,271.988281
834 ,3280 ,1155 ,1744 ,2547 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-2.195122 ,0.000000 ,-0.367110 ,1.127616 ,-0.374597 ,92.518074 ,-2.850854 ,273.663086
835 ,3280 ,1157 ,1748 ,2548 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-2.621951 ,0.000000 ,-0.381795 ,1.124994 ,-0.375308 ,92.624695 ,-2.853476 ,277.204102
836 ,3281 ,1159 ,1755 ,2555 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-2.439024 ,0.000000 ,-0.381795 ,1.122555 ,-0.376073 ,92.739510 ,-2.855915 ,277.826172
837 ,3283 ,1160 ,1760 ,2558 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.097561 ,0.000000 ,-0.381795 ,1.121457 ,-0.376838 ,92.854324 ,-2.857012 ,279.979492
838 ,3284 ,1163 ,1763 ,2563 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.158537 ,0.000000 ,-0.381795 ,1.120299 ,-0.377603 ,92.969139 ,-2.858171 ,279.453125
839 ,3283 ,1164 ,1769 ,2565 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.829268 ,0.000000 ,-0.381795 ,1.118469 ,-0.378368 ,93.083954 ,-2.860000 ,278.400391
840 ,3284 ,1166 ,1774 ,2568 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-1.951220 ,0.000000 ,-0.381795 ,1.116518 ,-0.379024 ,93.182365 ,-2.861951 ,278.256836
841 ,3289 ,1167 ,1777 ,2574 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.524390 ,0.000000 ,-0.381795 ,1.114994 ,-0.379789 ,93.297188 ,-2.863476 ,276.916992
842 ,3292 ,1170 ,1783 ,2580 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.402439 ,0.000000 ,-0.381795 ,1.113591 ,-0.380554 ,93.412003 ,-2.864878 ,275.959961
843 ,3288 ,1169 ,1783 ,2582 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,-1.890244 ,0.000000 ,-0.381795 ,1.111701 ,-0.381428 ,93.543221 ,-2.866768 ,275.959961
844 ,3288 ,1172 ,1791 ,2586 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-2.621951 ,0.000000 ,-0.396479 ,1.109079 ,-0.382166 ,93.649834 ,-2.869390 ,276.916992
845 ,3288 ,1174 ,1798 ,2589 ,120 ,98.415825 ,82.013184 ,90.214508 ,0.000000 ,14.684404 ,-3.292683 ,0.000000 ,-0.381795 ,1.105786 ,-0.382767 ,93.740044 ,-2.872683 ,278.017578
846 ,3289 ,1175 ,1801 ,2591 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-3.231707 ,0.000000 ,-0.381795 ,1.102555 ,-0.383532 ,93.854858 ,-2.875915 ,279.070312
847 ,3289 ,1177 ,1806 ,2596 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,-3.109756 ,0.000000 ,-0.381795 ,1.099445 ,-0.384407 ,93.986076 ,-2.879025 ,277.730469
848 ,3289 ,1179 ,1812 ,2598 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.951220 ,0.000000 ,-0.381795 ,1.097494 ,-0.385172 ,94.100899 ,-2.880976 ,277.395508
849 ,3288 ,1181 ,1817 ,2601 ,120 ,82.013184 ,98.415825 ,90.214508 ,0.000000 ,-14.684404 ,-0.914634 ,0.000000 ,-0.396479 ,1.096579 ,-0.385796 ,94.191109 ,-2.881890 ,279.213867
850 ,3291 ,1182 ,1822 ,2606 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-0.853659 ,0.000000 ,-0.381795 ,1.095725 ,-0.386506 ,94.297722 ,-2.882744 ,279.835938
851 ,3291 ,1184 ,1827 ,2609 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-0.304878 ,0.000000 ,-0.396479 ,1.095420 ,-0.387358 ,94.420738 ,-2.883049 ,278.926758
852 ,3298 ,1187 ,1833 ,2616 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-0.731707 ,0.000000 ,-0.381795 ,1.094689 ,-0.388178 ,94.543755 ,-2.883780 ,275.098633
853 ,3297 ,1192 ,1837 ,2619 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-0.000000 ,0.000000 ,-0.396479 ,1.094689 ,-0.388915 ,94.650375 ,-2.883780 ,276.390625
854 ,3290 ,1189 ,1839 ,2617 ,120 ,82.013184 ,98.415825 ,90.214508 ,0.000000 ,-14.684404 ,-0.000000 ,0.000000 ,-0.411163 ,1.094689 ,-0.389563 ,94.740585 ,-2.883780 ,279.261719
855 ,3290 ,1193 ,1843 ,2616 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,1.036585 ,0.000000 ,-0.396479 ,1.095725 ,-0.390414 ,94.863602 ,-2.882744 ,281.080078
856 ,3293 ,1194 ,1849 ,2620 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,2.012195 ,0.000000 ,-0.381795 ,1.097738 ,-0.391234 ,94.986618 ,-2.880732 ,282.850586
857 ,3295 ,1199 ,1853 ,2624 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,2.073171 ,0.000000 ,-0.396479 ,1.099811 ,-0.392085 ,95.109634 ,-2.878659 ,282.611328
858 ,3296 ,1198 ,1858 ,2626 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,2.500000 ,0.000000 ,-0.396479 ,1.102311 ,-0.392766 ,95.208046 ,-2.876159 ,284.477539
859 ,3293 ,1201 ,1863 ,2627 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,2.500000 ,0.000000 ,-0.411163 ,1.104811 ,-0.393531 ,95.314659 ,-2.873659 ,285.578125
860 ,3297 ,1204 ,1867 ,2630 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,1.524390 ,0.000000 ,-0.396479 ,1.106335 ,-0.394382 ,95.437683 ,-2.872134 ,284.094727
861 ,3298 ,1206 ,1873 ,2633 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,0.426829 ,0.000000 ,-0.381795 ,1.106762 ,-0.395202 ,95.560699 ,-2.871707 ,282.946289
862 ,3301 ,1210 ,1879 ,2638 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-0.304878 ,0.000000 ,-0.396479 ,1.106457 ,-0.395940 ,95.667313 ,-2.872012 ,281.989258
863 ,3302 ,1210 ,1882 ,2643 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,0.365854 ,0.000000 ,-0.381795 ,1.106823 ,-0.396650 ,95.773926 ,-2.871646 ,285.243164
864 ,3301 ,1214 ,1885 ,2649 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,2.439024 ,0.000000 ,-0.396479 ,1.109262 ,-0.397388 ,95.880539 ,-2.869207 ,289.023438
865 ,3299 ,1216 ,1892 ,2653 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,2.012195 ,0.000000 ,-0.396479 ,1.111274 ,-0.398183 ,95.995354 ,-2.867195 ,286.343750
866 ,3299 ,1218 ,1897 ,2657 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,0.060976 ,0.000000 ,-0.396479 ,1.111335 ,-0.398977 ,96.110168 ,-2.867134 ,287.970703
867 ,3302 ,1221 ,1903 ,2661 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.219512 ,0.000000 ,-0.396479 ,1.110116 ,-0.399772 ,96.224991 ,-2.868354 ,292.564453
868 ,3301 ,1223 ,1910 ,2663 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-0.243902 ,0.000000 ,-0.396479 ,1.109872 ,-0.400453 ,96.323402 ,-2.868598 ,295.244141
869 ,3298 ,1224 ,1913 ,2666 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,1.341463 ,0.000000 ,-0.396479 ,1.111213 ,-0.401247 ,96.438217 ,-2.867256 ,295.770508
870 ,3302 ,1229 ,1917 ,2666 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,2.256098 ,0.000000 ,-0.396479 ,1.113469 ,-0.402042 ,96.553032 ,-2.865000 ,294.526367
871 ,3303 ,1229 ,1924 ,2669 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,1.585366 ,0.000000 ,-0.411163 ,1.115055 ,-0.402925 ,96.676048 ,-2.863415 ,293.186523
872 ,3309 ,1237 ,1930 ,2678 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,1.463415 ,0.000000 ,-0.411163 ,1.116518 ,-0.403631 ,96.774460 ,-2.861951 ,293.617188
873 ,3308 ,1243 ,1936 ,2682 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,1.402439 ,0.000000 ,-0.396479 ,1.117921 ,-0.404369 ,96.881081 ,-2.860549 ,295.339844
874 ,3302 ,1239 ,1935 ,2679 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,1.219512 ,0.000000 ,-0.396479 ,1.119140 ,-0.405277 ,97.012299 ,-2.859329 ,294.382812
875 ,3304 ,1240 ,1942 ,2681 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,1.524390 ,0.000000 ,-0.396479 ,1.120664 ,-0.406071 ,97.127113 ,-2.857805 ,292.373047
876 ,3305 ,1245 ,1949 ,2687 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,1.463415 ,0.000000 ,-0.411163 ,1.122128 ,-0.406836 ,97.233727 ,-2.856342 ,292.325195
877 ,3308 ,1250 ,1954 ,2688 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,0.548781 ,0.000000 ,-0.425848 ,1.122677 ,-0.407629 ,97.340340 ,-2.855793 ,293.282227
878 ,3308 ,1249 ,1960 ,2691 ,120 ,147.623734 ,98.415825 ,123.019783 ,0.000000 ,44.053215 ,0.365854 ,0.000000 ,-0.381795 ,1.123042 ,-0.408448 ,97.463356 ,-2.855427 ,292.803711
879 ,3308 ,1253 ,1962 ,2693 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,0.426829 ,0.000000 ,-0.396479 ,1.123469 ,-0.409186 ,97.569969 ,-2.855000 ,291.224609
880 ,3309 ,1255 ,1969 ,2695 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,0.670732 ,0.000000 ,-0.425848 ,1.124140 ,-0.410039 ,97.684784 ,-2.854329 ,290.937500
881 ,3313 ,1257 ,1970 ,2697 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,2.804878 ,0.000000 ,-0.425848 ,1.126945 ,-0.410893 ,97.799599 ,-2.851525 ,292.468750
882 ,3313 ,1265 ,1979 ,2703 ,120 ,131.221100 ,82.013184 ,106.617142 ,0.000000 ,44.053215 ,4.451220 ,0.000000 ,-0.381795 ,1.131396 ,-0.411603 ,97.906219 ,-2.847073 ,293.186523
883 ,3314 ,1267 ,1982 ,2707 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,2.987805 ,0.000000 ,-0.396479 ,1.134384 ,-0.412455 ,98.029236 ,-2.844085 ,291.511719
884 ,3313 ,1269 ,1985 ,2709 ,120 ,82.013184 ,131.221100 ,106.617142 ,0.000000 ,-44.053215 ,3.658537 ,0.000000 ,-0.440532 ,1.138042 ,-0.413274 ,98.135849 ,-2.840427 ,286.487305
885 ,3310 ,1273 ,1992 ,2712 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,4.817073 ,0.000000 ,-0.425848 ,1.142860 ,-0.414189 ,98.258865 ,-2.835610 ,286.056641
886 ,3312 ,1274 ,1996 ,2714 ,120 ,114.818459 ,82.013184 ,98.415825 ,0.000000 ,29.368809 ,4.024390 ,0.000000 ,-0.396479 ,1.146884 ,-0.414870 ,98.357277 ,-2.831585 ,289.119141
887 ,3313 ,1277 ,2003 ,2719 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,2.012195 ,0.000000 ,-0.396479 ,1.148896 ,-0.415664 ,98.472092 ,-2.829573 ,286.917969
888 ,3313 ,1281 ,2009 ,2720 ,120 ,98.415825 ,147.623734 ,123.019783 ,0.000000 ,-44.053215 ,2.073171 ,0.000000 ,-0.440532 ,1.150969 ,-0.416610 ,98.595108 ,-2.827500 ,286.487305
889 ,3311 ,1282 ,2013 ,2724 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,2.804878 ,0.000000 ,-0.440532 ,1.153774 ,-0.417493 ,98.709923 ,-2.824695 ,287.205078
890 ,3314 ,1285 ,2019 ,2726 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,0.975610 ,0.000000 ,-0.425848 ,1.154750 ,-0.418285 ,98.816536 ,-2.823720 ,291.320312
891 ,3316 ,1287 ,2025 ,2727 ,120 ,131.221100 ,98.415825 ,114.818459 ,0.000000 ,29.368809 ,-0.853659 ,0.000000 ,-0.396479 ,1.153896 ,-0.419080 ,98.931351 ,-2.824573 ,293.282227
892 ,3322 ,1296 ,2032 ,2734 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-0.121951 ,0.000000 ,-0.411163 ,1.153774 ,-0.419963 ,99.054367 ,-2.824695 ,295.244141
893 ,3318 ,1302 ,2036 ,2743 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,1.585366 ,0.000000 ,-0.425848 ,1.155360 ,-0.420755 ,99.160988 ,-2.823110 ,294.669922
894 ,3315 ,1301 ,2041 ,2741 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,0.792683 ,0.000000 ,-0.440532 ,1.156152 ,-0.421575 ,99.267601 ,-2.822317 ,294.191406
895 ,3317 ,1303 ,2044 ,2745 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-1.219512 ,0.000000 ,-0.425848 ,1.154933 ,-0.422489 ,99.390617 ,-2.823537 ,291.750977
896 ,3317 ,1306 ,2049 ,2750 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-2.500000 ,0.000000 ,-0.411163 ,1.152433 ,-0.423254 ,99.497231 ,-2.826037 ,291.320312
897 ,3320 ,1311 ,2057 ,2755 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.524390 ,0.000000 ,-0.411163 ,1.150908 ,-0.424078 ,99.612045 ,-2.827561 ,291.224609
898 ,3320 ,1313 ,2062 ,2759 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,0.243902 ,0.000000 ,-0.440532 ,1.151152 ,-0.424961 ,99.726860 ,-2.827317 ,290.363281
899 ,3323 ,1317 ,2070 ,2760 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,0.853659 ,0.000000 ,-0.440532 ,1.152006 ,-0.425844 ,99.841675 ,-2.826463 ,291.463867
900 ,3323 ,1319 ,2073 ,2762 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-0.243902 ,0.000000 ,-0.425848 ,1.151762 ,-0.426636 ,99.948288 ,-2.826707 ,293.712891
901 ,3327 ,1321 ,2078 ,2766 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.707317 ,0.000000 ,-0.425848 ,1.150055 ,-0.427489 ,100.063103 ,-2.828415 ,295.387695
902 ,3328 ,1326 ,2092 ,2775 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-1.402439 ,0.000000 ,-0.440532 ,1.148652 ,-0.428309 ,100.169716 ,-2.829817 ,296.057617
903 ,3329 ,1331 ,2093 ,2777 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,0.426829 ,0.000000 ,-0.440532 ,1.149079 ,-0.429192 ,100.284531 ,-2.829390 ,295.674805
904 ,3325 ,1334 ,2095 ,2778 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,1.707317 ,0.000000 ,-0.440532 ,1.150786 ,-0.430201 ,100.415749 ,-2.827683 ,297.684570
905 ,3326 ,1335 ,2100 ,2781 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,1.097561 ,0.000000 ,-0.440532 ,1.151884 ,-0.430958 ,100.514160 ,-2.826586 ,298.545898
906 ,3324 ,1338 ,2106 ,2783 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,0.975610 ,0.000000 ,-0.425848 ,1.152860 ,-0.431750 ,100.620781 ,-2.825610 ,298.785156
907 ,3327 ,1342 ,2111 ,2787 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,1.768293 ,0.000000 ,-0.440532 ,1.154628 ,-0.432696 ,100.743797 ,-2.823842 ,300.890625
908 ,3326 ,1347 ,2116 ,2791 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,2.012195 ,0.000000 ,-0.455217 ,1.156640 ,-0.433673 ,100.866814 ,-2.821829 ,303.283203
909 ,3326 ,1348 ,2121 ,2792 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,1.280488 ,0.000000 ,-0.440532 ,1.157920 ,-0.434493 ,100.973427 ,-2.820549 ,300.699219
910 ,3328 ,1352 ,2125 ,2795 ,120 ,114.818459 ,82.013184 ,98.415825 ,0.000000 ,29.368809 ,0.853659 ,0.000000 ,-0.411163 ,1.158774 ,-0.435199 ,101.071838 ,-2.819695 ,300.029297
911 ,3330 ,1353 ,2129 ,2796 ,120 ,114.818459 ,147.623734 ,131.221100 ,0.000000 ,-29.368809 ,-0.182927 ,0.000000 ,-0.440532 ,1.158591 ,-0.436208 ,101.203056 ,-2.819878 ,303.139648
912 ,3333 ,1361 ,2146 ,2806 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-0.731707 ,0.000000 ,-0.455217 ,1.157860 ,-0.437055 ,101.309669 ,-2.820610 ,302.948242
913 ,3332 ,1367 ,2148 ,2812 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-0.000000 ,0.000000 ,-0.440532 ,1.157860 ,-0.438001 ,101.432686 ,-2.820610 ,299.885742
914 ,3328 ,1366 ,2149 ,2809 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-0.000000 ,0.000000 ,-0.440532 ,1.157860 ,-0.438758 ,101.531097 ,-2.820610 ,303.809570
915 ,3330 ,1369 ,2154 ,2814 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.036585 ,0.000000 ,-0.440532 ,1.156823 ,-0.439641 ,101.645912 ,-2.821646 ,308.690430
916 ,3331 ,1372 ,2157 ,2818 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-0.243902 ,0.000000 ,-0.440532 ,1.156579 ,-0.440523 ,101.760727 ,-2.821890 ,308.594727
917 ,3332 ,1376 ,2164 ,2821 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,0.548781 ,0.000000 ,-0.469901 ,1.157128 ,-0.441465 ,101.875542 ,-2.821342 ,308.259766
918 ,3331 ,1379 ,2168 ,2824 ,120 ,131.221100 ,98.415825 ,114.818459 ,0.000000 ,29.368809 ,0.426829 ,0.000000 ,-0.440532 ,1.157555 ,-0.442348 ,101.990356 ,-2.820915 ,305.532227
919 ,3332 ,1383 ,2172 ,2826 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,0.731707 ,0.000000 ,-0.425848 ,1.158286 ,-0.443140 ,102.096970 ,-2.820183 ,306.297852
920 ,3332 ,1383 ,2172 ,2826 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,0.853659 ,0.000000 ,-0.455217 ,1.159140 ,-0.444053 ,102.211784 ,-2.819329 ,310.843750
921 ,3333 ,1387 ,2177 ,2829 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,0.853659 ,0.000000 ,-0.469901 ,1.159994 ,-0.444927 ,102.318398 ,-2.818476 ,312.231445
922 ,3336 ,1390 ,2181 ,2832 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-0.060976 ,0.000000 ,-0.455217 ,1.159933 ,-0.445904 ,102.441414 ,-2.818537 ,313.044922
923 ,3339 ,1397 ,2197 ,2840 ,120 ,131.221100 ,98.415825 ,114.818459 ,0.000000 ,29.368809 ,-1.951220 ,0.000000 ,-0.425848 ,1.157982 ,-0.446758 ,102.556229 ,-2.820488 ,316.250977
924 ,3339 ,1402 ,2200 ,2847 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-1.402439 ,0.000000 ,-0.440532 ,1.156579 ,-0.447577 ,102.662842 ,-2.821890 ,317.351562
925 ,3337 ,1403 ,2202 ,2847 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,1.158537 ,0.000000 ,-0.455217 ,1.157738 ,-0.448424 ,102.769463 ,-2.820732 ,317.064453
926 ,3334 ,1406 ,2206 ,2849 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,1.036585 ,0.000000 ,-0.440532 ,1.158774 ,-0.449370 ,102.892471 ,-2.819695 ,316.585938
927 ,3337 ,1408 ,2210 ,2855 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-0.792683 ,0.000000 ,-0.440532 ,1.157982 ,-0.450253 ,103.007294 ,-2.820488 ,313.954102
928 ,3334 ,1413 ,2217 ,2856 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-2.317073 ,0.000000 ,-0.440532 ,1.155664 ,-0.451010 ,103.105705 ,-2.822805 ,310.173828
929 ,3333 ,1413 ,2222 ,2857 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-2.195122 ,0.000000 ,-0.455217 ,1.153469 ,-0.451987 ,103.228722 ,-2.825000 ,310.987305
930 ,3332 ,1417 ,2225 ,2859 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-1.768293 ,0.000000 ,-0.440532 ,1.151701 ,-0.452807 ,103.335335 ,-2.826768 ,313.619141
931 ,3335 ,1422 ,2230 ,2867 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-2.439024 ,0.000000 ,-0.440532 ,1.149262 ,-0.453690 ,103.450150 ,-2.829207 ,313.714844
932 ,3339 ,1425 ,2237 ,2867 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-2.865854 ,0.000000 ,-0.455217 ,1.146396 ,-0.454667 ,103.573166 ,-2.832073 ,314.241211
933 ,3333 ,1424 ,2237 ,2867 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-1.585366 ,0.000000 ,-0.455217 ,1.144811 ,-0.455449 ,103.671577 ,-2.833659 ,314.336914
934 ,3336 ,1431 ,2250 ,2878 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.158537 ,0.000000 ,-0.455217 ,1.143652 ,-0.456361 ,103.786392 ,-2.834817 ,315.150391
935 ,3333 ,1435 ,2252 ,2877 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-2.378049 ,0.000000 ,-0.440532 ,1.141274 ,-0.457181 ,103.893005 ,-2.837195 ,315.293945
936 ,3335 ,1437 ,2256 ,2882 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,-3.231707 ,0.000000 ,-0.440532 ,1.138042 ,-0.458190 ,104.024223 ,-2.840427 ,310.891602
937 ,3339 ,1443 ,2262 ,2886 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-2.439024 ,0.000000 ,-0.455217 ,1.135603 ,-0.459037 ,104.130836 ,-2.842866 ,308.642578
938 ,3337 ,1446 ,2267 ,2887 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-1.829268 ,0.000000 ,-0.455217 ,1.133774 ,-0.459819 ,104.229248 ,-2.844695 ,309.551758
939 ,3336 ,1452 ,2273 ,2892 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-2.865854 ,0.000000 ,-0.440532 ,1.130908 ,-0.460765 ,104.352264 ,-2.847561 ,309.838867
940 ,3340 ,1452 ,2278 ,2895 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-4.817073 ,0.000000 ,-0.440532 ,1.126091 ,-0.461648 ,104.467079 ,-2.852378 ,308.451172
941 ,3340 ,1456 ,2284 ,2902 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-5.426829 ,0.000000 ,-0.440532 ,1.120664 ,-0.462530 ,104.581894 ,-2.857805 ,306.919922
942 ,3343 ,1460 ,2288 ,2904 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-4.390244 ,0.000000 ,-0.455217 ,1.116274 ,-0.463377 ,104.688507 ,-2.862195 ,308.642578
